academy_name,address,phone,status,category,source_name,source_url,checked_date,memo
에듀플렉스에듀코치울산옥동학원,울산광역시 남구 문수로327번길 6 (옥동)2층일부,,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초중고단과기초A / 초중고단과기초B / 초중고단과기초C / 초등심화A / 초중고단과기초D / 중등심화A / 고등심화A / 초중고단과기초E / 고등심화G / 초등심화B / 방학프로그램A / 중등심화B / 고등심화B / 고등심화H / 초등심화C / 방학프로그램B / 중등심화C / 초등심화D / 고등심화C / 고등심화I / 중등심화D / 초등심화E / 고등심화D / 고등심화J / 초등심화F / 중등심화E / 고등심화E / 고등심화K / 중등심화F / 고등심화F / 고등심화L
총정원: 10
학습일수: 1개월0일 / 0개월0일
학습시간: 195 / 391 / 586 / 695 / 782 / 977 / 1390 / 2607 / 2085 / 2780 / 3476 / 4171
교습비: 30,000원 / 60,000원 / 90,000원 / 110,000원 / 120,000원 / 135,000원 / 150,000원 / 155,000원 / 198,000원 / 200,000원 / 243,000원 / 270,000원 / 279,000원 / 286,000원 / 300,000원 / 351,000원 / 374,000원 / 390,000원 / 403,000원 / 459,000원 / 462,000원 / 510,000원 / 527,000원 / 550,000원 / 567,000원 / 630,000원 / 651,000원 / 675,000원 / 750,000원 / 775,000원
차량비: 0원
기타경비: 0원
총교습비: 30,000원 / 60,000원 / 90,000원 / 110,000원 / 120,000원 / 135,000원 / 150,000원 / 155,000원 / 198,000원 / 200,000원 / 243,000원 / 270,000원 / 279,000원 / 286,000원 / 300,000원 / 351,000원 / 374,000원 / 390,000원 / 403,000원 / 459,000원 / 462,000원 / 510,000원 / 527,000원 / 550,000원 / 567,000원 / 630,000원 / 651,000원 / 675,000원 / 750,000원 / 775,000원
강사수: 6"
에스디엔에이수학학원,"울산광역시 남구 문수로 322 , 4층 (옥동)",052-233-3863,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등내신 / 초등자기주도 / 초등사고력1 / 초등사고력2 / 중등내신 / 중등자기주도 / 중등심화1 / 중등심화2 / 고등내신1 / 고등내신2 / 고등자기주도1 / 고등자기주도2 / 고등심화1 / 고등심화2
총정원: 34 / 35
학습일수: 1개월0일
학습시간: 1173 / 651 / 738
교습비: 170,000원 / 100,000원 / 120,000원 / 200,000원 / 220,000원 / 150,000원
차량비: 0원
기타경비: 0원
총교습비: 170,000원 / 100,000원 / 120,000원 / 200,000원 / 220,000원 / 150,000원
강사수: 5"
에스엘에스어학원,"울산광역시 남구 대공원로115번길 15 , 2~3층 (옥동)",052-256-7115,,외국어 / 기타(중),공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고) / 기타(소)
과목: 영어초급D / 영어초급 A / 영어초급B / 영어초급C(외국인) / 영어중급A / 영어중급 B / 영어고급A / 영어고급 B / 기타A 초급 / 기타B 초급 / 기타C 초급 / 기타D 초급 / 기타E 초급 / 기타F 초급 / 기타G 초급 / 기타H 초급 / 영어중급C
총정원: 38 / 29 / 28 / 20 / 8
학습일수: 1개월0일
학습시간: 1303 / 869 / 5214 / 1086 / 1738 / 1955 / 1846 / 3470 / 2607
교습비: 220,000원 / 100,000원 / 900,000원 / 1,000,000원 / 200,000원 / 330,000원 / 380,000원 / 355,000원 / 70,000원 / 275,000원 / 300,000원 / 400,000원 / 350,000원 / 50,000원
차량비: 0원
기타경비: 0원
총교습비: 220,000원 / 100,000원 / 900,000원 / 1,000,000원 / 200,000원 / 330,000원 / 380,000원 / 355,000원 / 70,000원 / 275,000원 / 300,000원 / 400,000원 / 350,000원 / 50,000원
강사수: 11"
에스엠아이음악학원,"울산광역시 남구 문수로344번길 7 , 1층일부 (옥동)",,,예능(중),공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 음악
과목: 초급 / 중급 / 고급
총정원: 46 / 48
학습일수: 1개월0일
학습시간: 1275
교습비: 100,000원 / 130,000원 / 150,000원
차량비: 0원
기타경비: 0원
총교습비: 100,000원 / 130,000원 / 150,000원
강사수: 3"
에스원(S1)과학전문학원,"울산광역시 남구 문수로358번길 10 , 2층 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 고등과학2 / 중등과학1 / 중등과학2 / 고등과학1
총정원: 6 / 12
학습일수: 1개월0일
학습시간: 1238 / 651 / 1042
교습비: 280,000원 / 130,000원 / 200,000원 / 230,000원
차량비: 0원
기타경비: 0원
총교습비: 280,000원 / 130,000원 / 200,000원 / 230,000원
강사수: 1"
에스지수학학원,"울산광역시 남구 대공원입구로21번길 8 (옥동)3층, 4층",052-267-4003,,진학지도 / 보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 진학지도 / 보습
과목: 과고면접대비수학 / 과고면접대비과학 / 자사고면접대비 / 월금고등진도반 / 월금자사고반 / 목토자사고반 / 고등내신반 / 고등정석반 / 고등수학바이블반 / 고등수학기초경시 / 고등수학토요일경시 / 과학고심층 / 과학고내신 / 고등수학일요일경시 / 고등수학주말정석반 / 특목사고력 / 고등수학N제반 / 고등수학화목경시반 / 중등S반 / 중등G반 / 중등E반 / 중등K반 / 중등수학개별진도 / 중등과학 / 고등과학1 / 고등과학2 / 고등과학1,2 / 고등과학(과학고내신) / 통합과학 / 고등과학(고등내신반)
총정원: 25 / 15 / 30 / 20 / 4
학습일수: 1개월0일
학습시간: 1738 / 1173 / 1390 / 2867 / 2476 / 2281 / 1955 / 1564 / 1303 / 1824 / 1433 / 1759 / 1499 / 1238 / 760 / 912 / 869 / 1086
교습비: 350,000원 / 250,000원 / 300,000원 / 650,000원 / 570,000원 / 520,000원 / 450,000원 / 320,000원 / 400,000원 / 420,000원 / 330,000원 / 150,000원 / 180,000원 / 200,000원
차량비: 0원
기타경비: 0원
총교습비: 350,000원 / 250,000원 / 300,000원 / 650,000원 / 570,000원 / 520,000원 / 450,000원 / 320,000원 / 400,000원 / 420,000원 / 330,000원 / 150,000원 / 180,000원 / 200,000원
강사수: 8"
에스티엔수학과학전문학원,"울산광역시 남구 문수로317번길 8 , 2층 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 특목고과학 / 고등과학2,3 / 중등과학 / 고등과학1 / 중등과학특강 / 고등과학특강2,3 / 중등수학특강 / 고등수학특강 / 초등수학 / 중등수학 / 고등수학
총정원: 10
학습일수: 1개월0일
학습시간: 651 / 782 / 1042 / 1564 / 1694 / 1824
교습비: 150,000원 / 160,000원 / 200,000원 / 240,000원 / 300,000원 / 330,000원 / 380,000원
차량비: 0원
기타경비: 0원
총교습비: 150,000원 / 160,000원 / 200,000원 / 240,000원 / 300,000원 / 330,000원 / 380,000원
강사수: 2"
에이닷영어학원,"울산광역시 남구 문수로 348 , (3층) (옥동)",052-275-6850,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 영어보충6 / 영어보충7 / 영어보충8 / 영어보충9 / 영어보충10 / 영어보충11 / 영어보충12 / AMC영어특강C / AMC영어특강B / AMC영어특강A / AMC영어특강D / AMC영어특강E / AMC영어특강F / 영어초등정규반1 / 영어중등정규반 / 영어고등정규반 / 영어보충1 / 영어보충2 / 영어보충3 / 영어보충4 / 영어보충5
총정원: 10 / 67 / 68
학습일수: 1개월0일
학습시간: 695 / 782 / 869 / 955 / 1042 / 1129 / 1216 / 3128 / 2085 / 3910 / 4779 / 5735 / 3476 / 391 / 173 / 260 / 304 / 347
교습비: 40,000원 / 50,000원 / 60,000원 / 70,000원 / 80,000원 / 90,000원 / 100,000원 / 300,000원 / 200,000원 / 400,000원 / 500,000원 / 600,000원 / 350,000원 / 370,000원 / 5,000원 / 10,000원 / 20,000원 / 30,000원
차량비: 0원
기타경비: 0원
총교습비: 40,000원 / 50,000원 / 60,000원 / 70,000원 / 80,000원 / 90,000원 / 100,000원 / 300,000원 / 200,000원 / 400,000원 / 500,000원 / 600,000원 / 350,000원 / 370,000원 / 5,000원 / 10,000원 / 20,000원 / 30,000원
강사수: 8"
에이블학원,"울산광역시 남구 문수로 329 , 5층 (옥동)",,,보통교과 / 진학지도,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습 / 진학상담지도
과목: able초등A / able초등B / able초등C / able초등D / able중등A / able중등B / able중등C / able중등D / able고등A / able고등B / 초등단과1 / 초등단과2 / 중등단과1 / 중등단과2 / 중등단과3 / 고등단과1 / 고등단과2 / 고등단과3 / 고등특강A / 고등특강B / 고등특강C / LAT / 진학지도
총정원: 12 / 10
학습일수: 1개월0일 / 0개월1일
학습시간: 1955 / 2346 / 2215 / 999 / 782 / 1998 / 1443 / 2476 / 521 / 1260 / 2998 / 1173 / 1759 / 2607 / 3041 / 3454 / 120 / 60
교습비: 330,000원 / 370,000원 / 395,000원 / 350,000원 / 415,000원 / 200,000원 / 150,000원 / 405,000원 / 455,000원 / 230,000원 / 400,000원 / 100,000원 / 250,000원 / 600,000원 / 270,000원 / 700,000원 / 800,000원 / 20,000원 / 13,000원
차량비: 0원
기타경비: 0원
총교습비: 330,000원 / 370,000원 / 395,000원 / 350,000원 / 415,000원 / 200,000원 / 150,000원 / 405,000원 / 455,000원 / 230,000원 / 400,000원 / 100,000원 / 250,000원 / 600,000원 / 270,000원 / 700,000원 / 800,000원 / 20,000원 / 13,000원
강사수: 22"
에이치큐(hq)영어교습소,"울산광역시 남구 대공원입구로9번길 24-3 , 1층 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 교습소
교육과정: 보습
과목: 중등영어D / 고등영어A / 고등영어B / 고등영어C / 토익 / 리스닝 / 영어D / 고등A특강 / 고등B특강 / 고등C특강
총정원: 6 / 8
학습일수: 1
학습시간: 2259 / 2137 / 2346 / 2554 / 1564 / 1173 / 2085 / 1877 / 2276
교습비: 350,000원 / 380,000원 / 400,000원 / 430,000원
차량비: 0원
기타경비: 0원
총교습비: 350,000원 / 380,000원 / 400,000원 / 430,000원"
에이투지(ATOZ)영어학원,"울산광역시 남구 문수로335번길 6 , (3층일부) (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등영어1 / 초등영어2 / 중등영어 / 고등영어1 / 고등영어2
총정원: 50 / 20 / 30
학습일수: 1개월0일
학습시간: 1811 / 2042 / 1642 / 1433 / 1564
교습비: 300,000원 / 330,000원 / 360,000원
차량비: 0원
기타경비: 0원
총교습비: 300,000원 / 330,000원 / 360,000원
강사수: 2"
에이프릴어학원,"울산광역시 남구 문수로 309 , 2층전체 (옥동)",052-266-9407,,외국어,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고)
과목: 외국어(외국인) / 온라인중급 / seedbed1,2학습초급 / 새플링(고급) / 초급2(온라인교습비) / 중급(온라인교습비) / 고급2(온라인교습비) / 영어(고급) / 실시간원격혼합(고급) / 녹화(고급) / speakin/writing class(중급) / 외국어(초급) / 외국인
총정원: 18 / 19
학습일수: 1개월0일
학습시간: 1147 / 637 / 497 / 1530 / 828 / 833 / 1275 / 1738 / 1564
교습비: 229,400원 / 63,000원 / 46,000원 / 280,000원 / 52,000원 / 59,000원 / 69,000원 / 260,000원 / 182,000원 / 196,000원 / 56,000원 / 240,000원 / 330,000원 / 320,000원 / 270,000원
차량비: 30,600원
기타경비: 기타경비 30,600원
총교습비: 260,000원 / 63,000원 / 46,000원 / 280,000원 / 52,000원 / 59,000원 / 69,000원 / 182,000원 / 196,000원 / 56,000원 / 240,000원 / 330,000원 / 320,000원 / 270,000원
강사수: 12"
엠플에센스영어학원,"울산광역시 남구 문수로 351 , 4층 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 특강 / 초등수학 / 중등수학 / 고등수학
총정원: 20 / 6 / 40
학습일수: 1개월0일
학습시간: 860 / 1798 / 1733 / 1720
교습비: 200,000원 / 300,000원 / 350,000원 / 400,000원
차량비: 0원
기타경비: 0원
총교습비: 200,000원 / 300,000원 / 350,000원 / 400,000원
강사수: 1"
엠플영어학원,"울산광역시 남구 문수로 344 , 3층 (옥동)",052-258-0862,,외국어,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고)
과목: 중급1 / 중급2 / 중급3 / 중급4 / 고급1 / 고급2 / 고급3 / 고급4 / 초급1 / 초급2
총정원: 47 / 46
학습일수: 0개월0일
학습시간: 1275 / 1530 / 1657 / 1700 / 1721 / 1870 / 2295 / 573 / 1062
교습비: 240,000원 / 290,000원 / 310,000원 / 320,000원 / 330,000원 / 350,000원 / 370,000원 / 450,000원 / 90,000원 / 175,000원
차량비: 0원
기타경비: 0원
총교습비: 240,000원 / 290,000원 / 310,000원 / 320,000원 / 330,000원 / 350,000원 / 370,000원 / 450,000원 / 90,000원 / 175,000원
강사수: 5"
연세과학전문학원,"울산광역시 남구 문수로327번길 20 , 3층 일부 (옥동)",052-258-4924,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등 / 중등개념 / 중등유형 / 중등심화 / 고등개념 / 고등유형 / 고등심화
총정원: 20 / 22
학습일수: 1개월0일
학습시간: 1020 / 828 / 1083 / 1338 / 701 / 892 / 1147
교습비: 150,000원 / 200,000원 / 250,000원
차량비: 0원
기타경비: 0원
총교습비: 150,000원 / 200,000원 / 250,000원
강사수: 2"
열과학교습소,"울산광역시 남구 법대로95번길 10-1 , 2층 일부 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 교습소
교육과정: 보습
과목: 중등내신1 / 중등내신2 / 중등내신3 / 고등내신1 / 고등내신2 / 고등내신3 / 고등내신4
총정원: 8 / 7
학습일수: 1
학습시간: 595 / 850 / 1615 / 680 / 1147 / 1360 / 1915
교습비: 110,000원 / 150,000원 / 300,000원 / 250,000원 / 410,000원
차량비: 0원
기타경비: 0원
총교습비: 110,000원 / 150,000원 / 300,000원 / 250,000원 / 410,000원"
예종엘케이(LK)무용학원,"울산광역시 남구 대공원입구로21번길 44 , 2층 (옥동)",052-268-1020,,예능(중),공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 무용
과목: 무용초급1 / 무용초급2 / 무용초급3 / 무용중급1 / 무용중급2 / 무용중급3 / 무용중급4 / 무용중급5 / 무용고급1 / 무용고급2 / 무용고급3 / 무용고급4 / 무용입시1 / 무용입시2 / 무용입시3 / 무용입시4 / 무용입시5 / 무용초급4 / 무용초급5 / 무용초급6 / 무용초급7 / 무용초급8 / 무용초급9 / 무용중급6 / 무용중급7 / 무용중급8 / 무용중급9 / 무용중급10 / 무용중급11 / 무용초급10 / 무용중급12 / 무용중급13
총정원: 14 / 15
학습일수: 1개월0일
학습시간: 340 / 680 / 1020 / 367 / 722 / 1083 / 1445 / 1806 / 1955 / 2295 / 2656 / 3060 / 3400 / 3718 / 4080 / 4462 / 1147 / 1530 / 2040
교습비: 40,000원 / 80,000원 / 120,000원 / 50,000원 / 100,000원 / 150,000원 / 200,000원 / 250,000원 / 300,000원 / 350,000원 / 400,000원 / 450,000원 / 500,000원 / 550,000원 / 600,000원 / 650,000원 / 700,000원 / 60,000원 / 70,000원 / 90,000원 / 110,000원 / 130,000원 / 160,000원 / 170,000원 / 180,000원 / 190,000원 / 210,000원 / 220,000원 / 140,000원 / 230,000원 / 240,000원
차량비: 0원
기타경비: 0원
총교습비: 40,000원 / 80,000원 / 120,000원 / 50,000원 / 100,000원 / 150,000원 / 200,000원 / 250,000원 / 300,000원 / 350,000원 / 400,000원 / 450,000원 / 500,000원 / 550,000원 / 600,000원 / 650,000원 / 700,000원 / 60,000원 / 70,000원 / 90,000원 / 110,000원 / 130,000원 / 160,000원 / 170,000원 / 180,000원 / 190,000원 / 210,000원 / 220,000원 / 140,000원 / 230,000원 / 240,000원
강사수: 2"
오늘수학학원,"울산광역시 남구 법대로81번길 4 , 1층일부 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등수학 / 중등수학 / 고등수학
총정원: 72
학습일수: 1개월0일
학습시간: 1303 / 1042
교습비: 210,000원 / 260,000원 / 240,000원
차량비: 0원
기타경비: 0원
총교습비: 210,000원 / 260,000원 / 240,000원
강사수: 1"
오름국어교습소,"울산광역시 남구 대공원입구로9번길 24-3 , 2층 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 교습소
교육과정: 보습
과목: 통합중등국어 / 통합고등국어 / 내신,수능국어A / 내신,수능국어B / 내신,수능국어C / 고등국어 / 고등특강 / 고등국어1 / 고등국어2 / 중등국어1
총정원: 4 / 2
학습일수: 1 / 0
학습시간: 521 / 586 / 782 / 869 / 347 / 477 / 217 / 2172 / 1268 / 812
교습비: 100,000원 / 135,000원 / 180,000원 / 200,000원 / 80,000원 / 110,000원 / 50,000원
차량비: 0원
기타경비: 0원
총교습비: 100,000원 / 135,000원 / 180,000원 / 200,000원 / 80,000원 / 110,000원 / 50,000원"
오리진국어학원,"울산광역시 남구 문수로335번길 8 , 2층 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 중1국어 / 중2국어 / 중3국어 / 고1국어 / 고2국어 / 고3국어
총정원: 55
학습일수: 1개월0일
학습시간: 782 / 1173
교습비: 145,000원 / 165,000원 / 195,000원
차량비: 0원
기타경비: 모의고사비 50,000원 / 70,000원 / 재료비 5,000원 / 15,000원 / 기타경비 55,000원 / 85,000원
총교습비: 200,000원 / 250,000원 / 280,000원
강사수: 3"
오리진수학전문학원,"울산광역시 남구 문수로327번길 5 , (2층) (옥동,가고파학원)",052-900-2626,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등수학 / 중등수학 / 고등수학 A / 고등수학B / 영어 중등 / 영어 고등
총정원: 32 / 35
학습일수: 1개월0일
학습시간: 1564 / 1955 / 2607
교습비: 260,000원 / 300,000원 / 380,000원 / 480,000원
차량비: 0원
기타경비: 0원
총교습비: 260,000원 / 300,000원 / 380,000원 / 480,000원
강사수: 1"
오지영어학원,"울산광역시 남구 문수로 388 , 문수빌딩 2층일부 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 중등영어(입시) / 고등영어(입시)
총정원: 27
학습일수: 1개월0일
학습시간: 1824 / 1694
교습비: 350,000원 / 380,000원
차량비: 0원
기타경비: 0원
총교습비: 350,000원 / 380,000원
강사수: 1"
옥동SRS영재스쿨학원,"울산광역시 남구 대공원입구로9번길 24-3 , 3층 일부 (옥동)",052-274-7818,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등 / 중등 / 고등
총정원: 18
학습일수: 1개월0일
학습시간: 1147 / 1912 / 1275
교습비: 150,000원 / 180,000원 / 230,000원 / 250,000원 / 200,000원
차량비: 0원
기타경비: 0원
총교습비: 150,000원 / 180,000원 / 230,000원 / 250,000원 / 200,000원
강사수: 1"
옥동과학수학마루학원,"울산광역시 남구 법대로95번길 10-1 , 3층 (옥동)",052-700-6999,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 중등수학1 / 중등과학1 / 고등수학 / 고등과학1 / 초등수과 / 초등수학 / 중등과학2 / 중등수학2 / 고등과학2
총정원: 50 / 56 / 90 / 10
학습일수: 1개월0일
학습시간: 1912 / 1530 / 782 / 2550 / 1433 / 2346 / 1303
교습비: 360,000원 / 300,000원 / 135,000원 / 400,000원 / 220,000원 / 270,000원 / 450,000원
차량비: 0원
기타경비: 0원
총교습비: 360,000원 / 300,000원 / 160,000원 / 400,000원 / 220,000원 / 270,000원 / 450,000원
강사수: 5"
옥동넥스학원,"울산광역시 남구 문수로327번길 20 , 3층 일부 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 중1종합 국영수과사 / 고등단과 영+수+국+과A / 중3종합 국영수과사역B / 고등단과 영+수+국+과B / 초등단과 수학단과 / 초등단과 국수과 / 초등종합 국수영과 / 중1종합 국사과 / 중1종합 국수과 / 중1종합 국수영과 / 중2종합 국수과역 / 중2종합 국영과역 / 중2종합 국수영과역 / 중3종합 국수과사역 / 중3종합 국영과사역 / 중3종합 국영수과사역 / 중3종합 국영수과사역A / 중등단과 수학단과-1 / 중등단과 수학단과-2 / 중등단과 영어단과-1 / 중등단과 영어단과-2 / 중등단과 과학단과 / 중등단과 국어단과 / 고등단과 수학단과 / 고등단과 영어단과 / 고등단과 과학단과 / 고등단과 국어단과 / 고등단과 영+수+국 / 고등단과 영(수)+국
총정원: 7 / 6
학습일수: 1개월0일
학습시간: 2932 / 3128 / 3910 / 1173 / 1955 / 2933 / 1760 / 2346 / 3911 / 4888 / 1564 / 782 / 869
교습비: 550,000원 / 600,000원 / 700,000원 / 180,000원 / 250,000원 / 400,000원 / 450,000원 / 300,000원 / 500,000원 / 650,000원 / 200,000원 / 150,000원
차량비: 0원
기타경비: 0원
총교습비: 550,000원 / 600,000원 / 700,000원 / 180,000원 / 250,000원 / 400,000원 / 450,000원 / 300,000원 / 350,000원 / 500,000원 / 650,000원 / 200,000원 / 150,000원
강사수: 5"
옥동명인학원,"울산광역시 남구 문수로 344 , 6층 (옥동)",052-227-5119,,진학지도 / 보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 진학상담지도 / 보습
과목: 진학상담지도 / 초등1회교습 / 중등C / 중등특강A / 중등1회교습 / 고등D / 고등E / 고등첨삭 / 고등1회교습 / 중등B / 초등B / 중등A / 고등B / 초등A / 고등A / 고등C
총정원: 10 / 12 / 32 / 22
학습일수: 1개월0일
학습시간: 782 / 100 / 1564 / 1368 / 2346 / 2085 / 651 / 130 / 510 / 595 / 1530 / 1573 / 1657 / 1403 / 1785
교습비: 150,000원 / 15,000원 / 300,000원 / 270,000원 / 20,000원 / 500,000원 / 450,000원 / 30,000원 / 95,000원 / 280,000원 / 350,000원 / 250,000원 / 400,000원
차량비: 0원
기타경비: 0원
총교습비: 150,000원 / 15,000원 / 300,000원 / 270,000원 / 20,000원 / 500,000원 / 450,000원 / 30,000원 / 95,000원 / 280,000원 / 350,000원 / 250,000원 / 400,000원
강사수: 4"
옥동브라이튼리터러시어학원,"울산광역시 남구 대공원입구로21번길 11 , 2층 전체 (옥동)",052-256-0553,,외국어,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고)
과목: 초급1 / 초급2 / 중급1 / 중급2 / 고급1 / 고급2 / 고급3 / 고급4
총정원: 42
학습일수: 1개월0일
학습시간: 464 / 521 / 1598 / 477 / 1651 / 1790 / 1890
교습비: 80,000원 / 90,000원 / 100,000원 / 320,000원 / 350,000원 / 380,000원 / 400,000원
차량비: 0원
기타경비: 0원
총교습비: 80,000원 / 90,000원 / 100,000원 / 320,000원 / 350,000원 / 380,000원 / 400,000원
강사수: 6"
옥동쎈수학전문학원,"울산광역시 남구 문수로344번길 1 , 2층(옥동)",052-256-3323,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등A / 초등B / 중등A / 중등B / 고등A / 고등B
총정원: 30
학습일수: 1개월0일
학습시간: 1412 / 1520 / 1303 / 1446 / 1368 / 1459
교습비: 240,000원 / 260,000원 / 270,000원 / 300,000원 / 330,000원 / 350,000원
차량비: 0원
기타경비: 0원
총교습비: 240,000원 / 260,000원 / 270,000원 / 300,000원 / 330,000원 / 350,000원
강사수: 5"
옥동에스엠수학전문학원,울산광역시 남구 법대로95번길 21 (옥동),,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등수학A / 초등수학B / 중등수학A / 중등수학B / 고등수학A / 고등수학B
총정원: 36 / 37
학습일수: 1개월0일
학습시간: 1955 / 2346 / 1564
교습비: 290,000원 / 320,000원 / 350,000원 / 400,000원
차량비: 0원
기타경비: 0원
총교습비: 290,000원 / 320,000원 / 350,000원 / 400,000원
강사수: 1"
옥동위너Winner전문학원,"울산광역시 남구 문수로 332 , (4층) (옥동)",052-276-8777,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습·논술
과목: 고등(국어,사회,논술)
총정원: 114
학습일수: 1개월0일
학습시간: 1148 / 1360
교습비: 250,000원 / 300,000원
차량비: 0원
기타경비: 0원
총교습비: 250,000원 / 300,000원
강사수: 1"
옥동제니스어학원,"울산광역시 남구 문수로 333 , (3층) (옥동)",052-272-8822,,외국어,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고)
과목: 초등1-4(고급) / 초등5,6(고급) / 중등(고급) / 고등(고급)
총정원: 8
학습일수: 1개월0일
학습시간: 1955 / 1694 / 2085
교습비: 400,000원 / 340,000원 / 440,000원
차량비: 0원
기타경비: 0원
총교습비: 400,000원 / 340,000원 / 440,000원
강사수: 4"
옥동토프러스블랙어학원,울산광역시 남구 문수로 340 (옥동) 4층,052-700-0512,,외국어,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고)
과목: 고급1 / 고급2 / 고급3 / 중급 / 초급
총정원: 45 / 48
학습일수: 1개월0일
학습시간: 1520 / 1824 / 2085 / 912
교습비: 310,000원 / 340,000원 / 420,000원 / 280,000원 / 100,000원
차량비: 0원
기타경비: 0원
총교습비: 310,000원 / 340,000원 / 420,000원 / 280,000원 / 100,000원
강사수: 4"
